index,order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy
5929,754,1,6,9.0,0,407,624,4,1,1,0,1,0
5930,754,1,6,9.0,0,407,655,6,1,3,0,0,1
5931,754,1,6,9.0,0,407,894,7,1,2,1,0,2
5932,755,3,0,3.0,1,354,0,0,3,3,1,0,1
5933,755,3,0,3.0,1,354,17,0,1,3,0,0,0
5934,755,3,0,3.0,1,354,56,0,3,3,1,1,0
5935,755,3,0,3.0,1,354,71,0,1,3,1,1,1
5936,755,3,0,3.0,1,354,162,0,1,3,1,1,0
5937,755,3,0,3.0,1,354,323,0,1,2,1,1,0
5938,755,3,0,3.0,1,354,415,0,2,1,1,0,0
5939,755,3,0,3.0,1,354,421,0,2,1,0,0,0
5940,755,3,0,3.0,1,354,526,0,1,3,0,0,0
5941,755,3,0,3.0,1,354,540,0,1,3,1,1,0
5942,755,3,0,3.0,1,354,582,0,3,3,0,1,0
5943,755,3,0,3.0,1,354,827,0,3,3,1,0,0
5944,756,6,0,6.0,1,158,160,0,0,0,1,0,0
5945,756,6,0,6.0,1,158,389,0,1,2,0,0,0
5946,756,6,0,6.0,1,158,491,0,1,3,0,0,0
5947,756,6,0,6.0,1,158,754,0,1,3,1,0,0
5948,757,0,35,7.0,0,571,30,68,1,2,1,0,0
5949,757,0,35,7.0,0,571,83,75,3,2,0,0,0
5950,757,0,35,7.0,0,571,169,38,1,3,0,0,0
5951,757,0,35,7.0,0,571,283,63,0,0,1,0,0
5952,757,0,35,7.0,0,571,482,32,1,3,1,0,0
5953,757,0,35,7.0,0,571,507,54,2,1,0,0,0
5954,757,0,35,7.0,0,571,674,58,1,2,0,0,0
5955,757,0,35,7.0,0,571,679,79,1,1,1,0,0
5956,757,0,35,7.0,0,571,788,76,0,0,1,0,0
5957,757,0,35,7.0,0,571,867,64,0,0,1,0,0
5958,758,3,2,11.0,1,106,0,2,3,3,1,0,1
5959,758,3,2,11.0,1,106,17,1,1,3,0,0,0
5960,758,3,2,11.0,1,106,56,1,3,3,1,1,0
5961,758,3,2,11.0,1,106,71,2,1,3,1,1,1
5962,758,3,2,11.0,1,106,162,3,1,3,1,1,0
5963,758,3,2,11.0,1,106,323,2,1,2,1,1,0
5964,758,3,2,11.0,1,106,415,1,2,1,1,0,0
5965,758,3,2,11.0,1,106,421,1,2,1,0,0,0
5966,758,3,2,11.0,1,106,526,2,1,3,0,0,0
5967,758,3,2,11.0,1,106,540,3,1,3,1,1,0
5968,758,3,2,11.0,1,106,582,1,3,3,0,1,0
5969,758,3,2,11.0,1,106,827,0,3,3,1,0,0
5970,759,6,19,6.0,0,413,81,22,2,1,0,0,0
5971,759,6,19,6.0,0,413,282,18,3,2,0,0,0
5972,760,3,35,7.0,0,613,71,159,1,3,1,1,1
5973,760,3,35,7.0,0,613,238,82,2,1,1,0,0
5974,760,3,35,7.0,0,613,301,60,0,0,0,0,0
5975,760,3,35,7.0,0,613,305,80,1,2,1,0,0
5976,760,3,35,7.0,0,613,449,108,3,3,1,0,0
5977,760,3,35,7.0,0,613,474,74,1,1,0,0,0
5978,760,3,35,7.0,0,613,484,60,2,1,0,0,0
5979,760,3,35,7.0,0,613,509,30,0,0,0,0,0
5980,760,3,35,7.0,0,613,647,58,2,1,1,0,0
5981,760,3,35,7.0,0,613,827,32,3,3,1,0,0
5982,760,3,35,7.0,0,613,992,32,1,3,0,0,0
5983,761,6,4,7.0,0,165,160,1,0,0,1,0,0
5984,761,6,4,7.0,0,165,389,0,1,2,0,0,0
5985,761,6,4,7.0,0,165,491,3,1,3,0,0,0
5986,761,6,4,7.0,0,165,754,4,1,3,1,0,0
5987,762,5,39,11.0,0,757,683,105,1,1,0,0,0
5988,762,5,39,11.0,0,757,852,43,3,3,1,0,0
5989,763,5,36,1.0,0,754,683,88,1,1,0,0,0
5990,763,5,36,1.0,0,754,799,39,3,3,1,0,0
5991,763,5,36,1.0,0,754,852,35,3,3,1,0,0
5992,764,3,34,7.0,0,612,71,149,1,3,1,1,1
5993,764,3,34,7.0,0,612,238,78,2,1,1,0,0
5994,764,3,34,7.0,0,612,301,56,0,0,0,0,0
5995,764,3,34,7.0,0,612,305,76,1,2,1,0,0
5996,764,3,34,7.0,0,612,449,100,3,3,1,0,0
5997,764,3,34,7.0,0,612,474,70,1,1,0,0,0
5998,764,3,34,7.0,0,612,484,56,2,1,0,0,0
5999,764,3,34,7.0,0,612,509,28,0,0,0,0,0
6000,764,3,34,7.0,0,612,647,53,2,1,1,0,0
6001,764,3,34,7.0,0,612,827,30,3,3,1,0,0
6002,764,3,34,7.0,0,612,992,30,1,3,0,0,0
6003,765,0,0,6.0,1,60,30,0,1,2,1,0,0
6004,765,0,0,6.0,1,60,77,0,1,3,0,1,0
6005,765,0,0,6.0,1,60,88,0,2,1,0,0,0
6006,765,0,0,6.0,1,60,166,0,2,1,0,0,0
6007,765,0,0,6.0,1,60,169,1,1,3,0,0,0
6008,765,0,0,6.0,1,60,212,0,3,3,0,1,0
6009,765,0,0,6.0,1,60,253,0,1,3,0,1,2
6010,765,0,0,6.0,1,60,346,0,1,1,1,0,0
6011,765,0,0,6.0,1,60,430,0,3,3,0,0,0
6012,765,0,0,6.0,1,60,465,0,1,3,1,1,0
6013,765,0,0,6.0,1,60,529,0,1,3,1,0,1
6014,765,0,0,6.0,1,60,625,0,3,3,1,0,0
6015,765,0,0,6.0,1,60,685,0,1,3,0,0,1
6016,765,0,0,6.0,1,60,918,0,1,3,1,1,0
6017,766,5,2,7.0,0,245,459,2,3,2,0,0,0
6018,766,5,2,7.0,0,245,470,2,0,0,0,0,0
6019,766,5,2,7.0,0,245,653,1,1,1,1,0,0
6020,766,5,2,7.0,0,245,799,0,3,3,1,0,0
6021,767,5,21,,1,751,262,20,2,1,1,0,0
6022,767,5,21,,1,751,764,12,0,0,0,0,0
6023,767,5,21,,1,751,799,12,3,3,1,0,0
6024,767,5,21,,1,751,871,28,3,2,0,0,0
6025,767,5,21,,1,751,899,21,1,2,0,0,0
6026,768,6,6,5.0,0,295,160,2,0,0,1,0,0
6027,768,6,6,5.0,0,295,389,0,1,2,0,0,0
6028,768,6,6,5.0,0,295,491,4,1,3,0,0,0
6029,768,6,6,5.0,0,295,754,8,1,3,1,0,0
6030,769,8,6,11.0,1,86,395,0,1,3,0,0,0
6031,769,8,6,11.0,1,86,488,6,1,3,1,1,1
6032,769,8,6,11.0,1,86,811,0,2,1,1,0,0
6033,770,0,21,9.0,1,695,22,20,3,2,1,0,0
6034,770,0,21,9.0,1,695,30,27,1,2,1,0,0
6035,770,0,21,9.0,1,695,140,16,2,1,0,0,0
6036,770,0,21,9.0,1,695,169,17,1,3,0,0,0
6037,770,0,21,9.0,1,695,410,18,1,2,0,0,0
6038,770,0,21,9.0,1,695,441,29,3,3,0,0,0
6039,770,0,21,9.0,1,695,455,25,3,2,0,0,0
6040,770,0,21,9.0,1,695,529,54,1,3,1,0,1
6041,770,0,21,9.0,1,695,591,51,1,3,0,0,0
6042,770,0,21,9.0,1,695,658,26,1,2,1,0,0
6043,770,0,21,9.0,1,695,715,21,3,2,0,0,0
6044,771,6,4,5.0,1,166,160,1,0,0,1,0,0
6045,771,6,4,5.0,1,166,389,0,1,2,0,0,0
6046,771,6,4,5.0,1,166,491,3,1,3,0,0,0
6047,771,6,4,5.0,1,166,754,4,1,3,1,0,0
6048,772,3,15,7.0,0,605,71,25,1,3,1,1,1
6049,772,3,15,7.0,0,605,162,29,1,3,1,1,0
6050,772,3,15,7.0,0,605,222,24,1,3,1,0,0
6051,772,3,15,7.0,0,605,359,12,1,2,0,0,0
6052,772,3,15,7.0,0,605,449,20,3,3,1,0,0
6053,772,3,15,7.0,0,605,579,6,1,3,0,0,0
6054,772,3,15,7.0,0,605,731,7,2,1,1,0,0
6055,772,3,15,7.0,0,605,827,0,3,3,1,0,0
6056,772,3,15,7.0,0,605,837,24,1,3,1,1,0
6057,772,3,15,7.0,0,605,853,15,1,1,1,0,0
6058,772,3,15,7.0,0,605,866,19,1,3,1,1,0
6059,773,0,1,6.0,1,62,30,0,1,2,1,0,0
6060,773,0,1,6.0,1,62,77,1,1,3,0,1,0
6061,773,0,1,6.0,1,62,88,0,2,1,0,0,0
6062,773,0,1,6.0,1,62,166,1,2,1,0,0,0
6063,773,0,1,6.0,1,62,169,2,1,3,0,0,0
6064,773,0,1,6.0,1,62,212,1,3,3,0,1,0
6065,773,0,1,6.0,1,62,253,1,1,3,0,1,2
6066,773,0,1,6.0,1,62,346,1,1,1,1,0,0
6067,773,0,1,6.0,1,62,430,1,3,3,0,0,0
6068,773,0,1,6.0,1,62,465,1,1,3,1,1,0
6069,773,0,1,6.0,1,62,529,0,1,3,1,0,1
6070,773,0,1,6.0,1,62,625,1,3,3,1,0,0
6071,773,0,1,6.0,1,62,685,0,1,3,0,0,1
6072,773,0,1,6.0,1,62,918,1,1,3,1,1,0
6073,774,3,5,9.0,1,364,0,6,3,3,1,0,1
6074,774,3,5,9.0,1,364,17,2,1,3,0,0,0
6075,774,3,5,9.0,1,364,56,5,3,3,1,1,0
6076,774,3,5,9.0,1,364,71,5,1,3,1,1,1
6077,774,3,5,9.0,1,364,162,9,1,3,1,1,0
6078,774,3,5,9.0,1,364,323,8,1,2,1,1,0
6079,774,3,5,9.0,1,364,415,2,2,1,1,0,0
6080,774,3,5,9.0,1,364,421,3,2,1,0,0,0
6081,774,3,5,9.0,1,364,526,5,1,3,0,0,0
6082,774,3,5,9.0,1,364,540,9,1,3,1,1,0
6083,774,3,5,9.0,1,364,582,4,3,3,0,1,0
6084,774,3,5,9.0,1,364,827,0,3,3,1,0,0
6085,775,2,20,7.0,0,554,75,16,2,1,0,0,0
6086,775,2,20,7.0,0,554,120,18,3,2,1,0,0
6087,775,2,20,7.0,0,554,164,22,3,2,1,0,0
6088,775,2,20,7.0,0,554,233,20,1,1,0,0,0
6089,775,2,20,7.0,0,554,252,29,1,3,1,1,0
6090,775,2,20,7.0,0,554,284,20,3,2,1,0,1
6091,775,2,20,7.0,0,554,297,40,1,2,1,1,0
6092,775,2,20,7.0,0,554,351,10,0,0,0,0,0
6093,775,2,20,7.0,0,554,370,14,3,3,0,0,0
6094,775,2,20,7.0,0,554,737,49,1,2,0,0,0
6095,775,2,20,7.0,0,554,845,42,1,3,0,0,0
6096,775,2,20,7.0,0,554,915,12,1,3,1,0,0
6097,775,2,20,7.0,0,554,939,36,1,3,1,1,0
6098,776,3,0,11.0,1,102,0,0,3,3,1,0,1
6099,776,3,0,11.0,1,102,17,0,1,3,0,0,0
6100,776,3,0,11.0,1,102,56,0,3,3,1,1,0
6101,776,3,0,11.0,1,102,71,0,1,3,1,1,1
6102,776,3,0,11.0,1,102,162,0,1,3,1,1,0
6103,776,3,0,11.0,1,102,323,0,1,2,1,1,0
6104,776,3,0,11.0,1,102,415,0,2,1,1,0,0
6105,776,3,0,11.0,1,102,421,0,2,1,0,0,0
6106,776,3,0,11.0,1,102,526,0,1,3,0,0,0
6107,776,3,0,11.0,1,102,540,0,1,3,1,1,0
6108,776,3,0,11.0,1,102,582,0,3,3,0,1,0
6109,776,3,0,11.0,1,102,827,0,3,3,1,0,0
6110,777,4,16,6.0,0,508,73,18,3,3,0,0,1
6111,777,4,16,6.0,0,508,114,16,2,1,1,0,0
6112,777,4,16,6.0,0,508,191,16,3,2,1,0,0
6113,777,4,16,6.0,0,508,281,8,2,1,1,0,0
6114,777,4,16,6.0,0,508,286,12,1,2,0,0,0
6115,777,4,16,6.0,0,508,677,22,1,2,0,0,0
6116,777,4,16,6.0,0,508,843,21,1,3,0,0,0
6117,777,4,16,6.0,0,508,987,9,1,3,1,0,0
6118,778,1,37,6.0,1,531,43,94,0,0,1,0,0
6119,778,1,37,6.0,1,531,194,38,0,0,0,0,0
6120,778,1,37,6.0,1,531,249,97,0,0,0,0,0
6121,778,1,37,6.0,1,531,744,92,2,1,0,0,0
6122,778,1,37,6.0,1,531,830,73,0,0,0,0,0
6123,778,1,37,6.0,1,531,951,77,0,0,1,0,0
6124,778,1,37,6.0,1,531,952,35,0,0,0,0,0
6125,778,1,37,6.0,1,531,981,38,3,3,0,0,0
6126,778,1,37,6.0,1,531,995,121,1,1,0,0,0
6127,779,1,20,3.0,1,778,367,13,3,3,0,0,0
6128,779,1,20,3.0,1,778,720,40,1,2,0,0,2
6129,779,1,20,3.0,1,778,831,8,0,0,1,0,0
6130,779,1,20,3.0,1,778,855,30,3,3,0,0,0
6131,780,1,1,7.0,0,271,122,1,1,3,0,1,1
6132,780,1,1,7.0,0,271,124,1,1,3,0,0,0
6133,780,1,1,7.0,0,271,319,1,1,2,1,0,0
6134,780,1,1,7.0,0,271,350,1,1,2,1,1,0
6135,780,1,1,7.0,0,271,385,1,1,3,0,0,0
6136,780,1,1,7.0,0,271,514,1,1,3,0,0,0
6137,780,1,1,7.0,0,271,519,1,3,3,0,0,0
6138,780,1,1,7.0,0,271,624,1,1,1,0,1,0
6139,780,1,1,7.0,0,271,655,1,1,3,0,0,1
6140,780,1,1,7.0,0,271,894,1,1,2,1,0,2
6141,781,8,18,6.0,1,454,161,36,2,1,1,0,0
6142,781,8,18,6.0,1,454,187,24,1,2,1,1,0
6143,781,8,18,6.0,1,454,279,8,0,0,1,0,0
6144,781,8,18,6.0,1,454,395,7,1,3,0,0,0
6145,781,8,18,6.0,1,454,488,27,1,3,1,1,1
6146,781,8,18,6.0,1,454,811,34,2,1,1,0,0
6147,781,8,18,6.0,1,454,935,7,3,3,0,0,0
6148,781,8,18,6.0,1,454,954,20,1,1,1,0,0
6149,781,8,18,6.0,1,454,974,18,1,1,1,0,0
6150,782,6,2,11.0,1,36,160,1,0,0,1,0,0
6151,782,6,2,11.0,1,36,389,0,1,2,0,0,0
6152,782,6,2,11.0,1,36,491,1,1,3,0,0,0
6153,782,6,2,11.0,1,36,754,2,1,3,1,0,0
6154,783,7,4,6.0,0,95,26,3,1,2,1,0,0
6155,783,7,4,6.0,0,95,263,2,2,1,1,0,0
6156,783,7,4,6.0,0,95,456,2,3,2,1,0,0
6157,783,7,4,6.0,0,95,699,0,2,1,1,0,0
6158,784,4,15,6.0,0,507,73,15,3,3,0,0,1
6159,784,4,15,6.0,0,507,114,15,2,1,1,0,0
6160,784,4,15,6.0,0,507,191,14,3,2,1,0,0
6161,784,4,15,6.0,0,507,281,7,2,1,1,0,0
6162,784,4,15,6.0,0,507,286,11,1,2,0,0,0
6163,784,4,15,6.0,0,507,677,20,1,2,0,0,0
6164,784,4,15,6.0,0,507,843,19,1,3,0,0,0
6165,784,4,15,6.0,0,507,987,8,1,3,1,0,0
6166,785,6,38,7.0,1,546,106,96,1,1,1,0,0
6167,785,6,38,7.0,1,546,134,39,3,3,1,0,0
6168,785,6,38,7.0,1,546,209,96,0,0,1,0,0
6169,786,6,18,1.0,0,664,81,20,2,1,0,0,0
6170,786,6,18,1.0,0,664,282,18,3,2,0,0,0
6171,787,8,34,6.0,0,458,197,70,2,1,1,0,0
6172,787,8,34,6.0,0,458,288,76,1,2,1,0,0
6173,787,8,34,6.0,0,458,395,29,1,3,0,0,0
6174,787,8,34,6.0,0,458,420,59,0,0,1,0,0
6175,787,8,34,6.0,0,458,432,92,1,3,0,0,0
6176,787,8,34,6.0,0,458,479,97,1,2,1,0,0
6177,787,8,34,6.0,0,458,488,154,1,3,1,1,1
6178,787,8,34,6.0,0,458,648,60,0,0,1,0,0
6179,787,8,34,6.0,0,458,811,85,2,1,1,0,0
6180,787,8,34,6.0,0,458,957,59,0,0,0,0,0
6181,788,6,4,6.0,1,40,160,1,0,0,1,0,0
6182,788,6,4,6.0,1,40,389,0,1,2,0,0,0
6183,788,6,4,6.0,1,40,491,3,1,3,0,0,0
6184,788,6,4,6.0,1,40,754,4,1,3,1,0,0
6185,789,7,6,7.0,1,226,26,4,1,2,1,0,0
6186,789,7,6,7.0,1,226,263,2,2,1,1,0,0
6187,789,7,6,7.0,1,226,456,4,3,2,1,0,0
6188,789,7,6,7.0,1,226,699,0,2,1,1,0,0
6189,790,0,15,6.0,0,563,22,12,3,2,1,0,0
6190,790,0,15,6.0,0,563,30,14,1,2,1,0,0
6191,790,0,15,6.0,0,563,140,7,2,1,0,0,0
6192,790,0,15,6.0,0,563,169,10,1,3,0,0,0
6193,790,0,15,6.0,0,563,410,12,1,2,0,0,0
6194,790,0,15,6.0,0,563,441,21,3,3,0,0,0
6195,790,0,15,6.0,0,563,455,16,3,2,0,0,0
6196,790,0,15,6.0,0,563,529,25,1,3,1,0,1
6197,790,0,15,6.0,0,563,591,26,1,3,0,0,0
6198,790,0,15,6.0,0,563,658,14,1,2,1,0,0
6199,790,0,15,6.0,0,563,715,14,3,2,0,0,0
6200,791,5,4,6.0,0,123,459,4,3,2,0,0,0
6201,791,5,4,6.0,0,123,470,3,0,0,0,0,0
6202,791,5,4,6.0,0,123,653,4,1,1,1,0,0
6203,791,5,4,6.0,0,123,799,0,3,3,1,0,0
6204,792,1,34,6.0,0,528,43,78,0,0,1,0,0
6205,792,1,34,6.0,0,528,194,30,0,0,0,0,0
6206,792,1,34,6.0,0,528,249,86,0,0,0,0,0
6207,792,1,34,6.0,0,528,744,74,2,1,0,0,0
6208,792,1,34,6.0,0,528,830,60,0,0,0,0,0
6209,792,1,34,6.0,0,528,951,63,0,0,1,0,0
6210,792,1,34,6.0,0,528,952,29,0,0,0,0,0
6211,792,1,34,6.0,0,528,981,29,3,3,0,0,0
6212,792,1,34,6.0,0,528,995,99,1,1,0,0,0
6213,793,4,1,7.0,0,257,46,1,1,3,0,0,0
6214,793,4,1,7.0,0,257,321,1,1,3,0,0,0
6215,793,4,1,7.0,0,257,399,1,1,1,1,1,0
6216,793,4,1,7.0,0,257,423,1,1,3,0,0,0
6217,793,4,1,7.0,0,257,440,0,2,1,1,0,0
6218,793,4,1,7.0,0,257,489,1,1,3,0,1,0
6219,793,4,1,7.0,0,257,702,1,1,1,0,1,0
6220,793,4,1,7.0,0,257,787,0,2,1,0,0,0
6221,793,4,1,7.0,0,257,987,0,1,3,1,0,0
6222,794,3,36,6.0,0,488,71,171,1,3,1,1,1
6223,794,3,36,6.0,0,488,238,88,2,1,1,0,0
6224,794,3,36,6.0,0,488,301,65,0,0,0,0,0
6225,794,3,36,6.0,0,488,305,86,1,2,1,0,0
6226,794,3,36,6.0,0,488,449,116,3,3,1,0,0
6227,794,3,36,6.0,0,488,474,81,1,1,0,0,0
6228,794,3,36,6.0,0,488,484,65,2,1,0,0,0
6229,794,3,36,6.0,0,488,509,32,0,0,0,0,0
6230,794,3,36,6.0,0,488,647,63,2,1,1,0,0
6231,794,3,36,6.0,0,488,827,35,3,3,1,0,0
6232,794,3,36,6.0,0,488,992,34,1,3,0,0,0
6233,795,0,15,6.0,0,437,22,12,3,2,1,0,0
6234,795,0,15,6.0,0,437,30,14,1,2,1,0,0
6235,795,0,15,6.0,0,437,140,7,2,1,0,0,0
6236,795,0,15,6.0,0,437,169,10,1,3,0,0,0
6237,795,0,15,6.0,0,437,410,12,1,2,0,0,0
6238,795,0,15,6.0,0,437,441,21,3,3,0,0,0
6239,795,0,15,6.0,0,437,455,16,3,2,0,0,0
6240,795,0,15,6.0,0,437,529,25,1,3,1,0,1
6241,795,0,15,6.0,0,437,591,26,1,3,0,0,0
6242,795,0,15,6.0,0,437,658,14,1,2,1,0,0
6243,795,0,15,6.0,0,437,715,14,3,2,0,0,0
6244,796,1,2,6.0,1,148,122,2,1,3,0,1,1
6245,796,1,2,6.0,1,148,124,2,1,3,0,0,0
6246,796,1,2,6.0,1,148,319,3,1,2,1,0,0
6247,796,1,2,6.0,1,148,350,2,1,2,1,1,0
6248,796,1,2,6.0,1,148,385,2,1,3,0,0,0
6249,796,1,2,6.0,1,148,514,2,1,3,0,0,0
6250,796,1,2,6.0,1,148,519,1,3,3,0,0,0
6251,796,1,2,6.0,1,148,624,1,1,1,0,1,0
6252,796,1,2,6.0,1,148,655,2,1,3,0,0,1
6253,796,1,2,6.0,1,148,894,2,1,2,1,0,2
6254,797,7,3,7.0,0,219,26,2,1,2,1,0,0
6255,797,7,3,7.0,0,219,263,1,2,1,1,0,0
6256,797,7,3,7.0,0,219,456,2,3,2,1,0,0
6257,797,7,3,7.0,0,219,699,0,2,1,1,0,0
6258,798,5,6,,0,379,459,6,3,2,0,0,0
6259,798,5,6,,0,379,470,5,0,0,0,0,0
6260,798,5,6,,0,379,653,6,1,1,1,0,0
6261,798,5,6,,0,379,799,0,3,3,1,0,0
6262,799,7,16,5.0,0,592,372,12,1,2,0,0,0
6263,799,7,16,5.0,0,592,426,9,2,1,0,0,0
6264,799,7,16,5.0,0,592,494,19,1,3,0,0,0
6265,799,7,16,5.0,0,592,652,14,2,1,1,0,0
6266,799,7,16,5.0,0,592,672,14,1,3,1,0,0
6267,799,7,16,5.0,0,592,703,16,3,2,1,0,0
6268,799,7,16,5.0,0,592,890,0,3,3,1,0,0
6269,799,7,16,5.0,0,592,943,24,1,1,0,0,0
6270,800,5,34,5.0,0,626,683,78,1,1,0,0,0
6271,800,5,34,5.0,0,626,799,36,3,3,1,0,0
6272,800,5,34,5.0,0,626,852,30,3,3,1,0,0
6273,801,4,4,6.0,1,138,46,4,1,3,0,0,0
6274,801,4,4,6.0,1,138,321,4,1,3,0,0,0
6275,801,4,4,6.0,1,138,399,4,1,1,1,1,0
6276,801,4,4,6.0,1,138,423,4,1,3,0,0,0
6277,801,4,4,6.0,1,138,440,2,2,1,1,0,0
6278,801,4,4,6.0,1,138,489,4,1,3,0,1,0
6279,801,4,4,6.0,1,138,702,5,1,1,0,1,0
6280,801,4,4,6.0,1,138,787,2,2,1,0,0,0
6281,801,4,4,6.0,1,138,987,0,1,3,1,0,0
6282,802,7,34,6.0,0,472,68,76,1,2,1,0,1
6283,802,7,34,6.0,0,472,231,30,0,0,1,0,0
6284,802,7,34,6.0,0,472,278,30,0,0,0,0,0
6285,802,7,34,6.0,0,472,292,95,3,3,0,0,0
6286,802,7,34,6.0,0,472,446,27,0,0,1,0,0
6287,802,7,34,6.0,0,472,494,102,1,3,0,0,0
6288,802,7,34,6.0,0,472,703,67,3,2,1,0,0
6289,802,7,34,6.0,0,472,962,63,0,0,0,0,0
6290,803,6,6,8.0,1,296,160,2,0,0,1,0,0
6291,803,6,6,8.0,1,296,389,0,1,2,0,0,0
6292,803,6,6,8.0,1,296,491,4,1,3,0,0,0
6293,803,6,6,8.0,1,296,754,8,1,3,1,0,0
6294,804,0,6,11.0,0,323,30,1,1,2,1,0,0
6295,804,0,6,11.0,0,323,77,6,1,3,0,1,0
6296,804,0,6,11.0,0,323,88,0,2,1,0,0,0
6297,804,0,6,11.0,0,323,166,5,2,1,0,0,0
6298,804,0,6,11.0,0,323,169,5,1,3,0,0,0
6299,804,0,6,11.0,0,323,212,4,3,3,0,1,0
6300,804,0,6,11.0,0,323,253,9,1,3,0,1,2
6301,804,0,6,11.0,0,323,346,4,1,1,1,0,0
6302,804,0,6,11.0,0,323,430,9,3,3,0,0,0
6303,804,0,6,11.0,0,323,465,6,1,3,1,1,0
6304,804,0,6,11.0,0,323,529,5,1,3,1,0,1
6305,804,0,6,11.0,0,323,625,6,3,3,1,0,0
6306,804,0,6,11.0,0,323,685,5,1,3,0,0,1
6307,804,0,6,11.0,0,323,918,7,1,3,1,1,0
6308,805,6,2,6.0,0,161,160,1,0,0,1,0,0
6309,805,6,2,6.0,0,161,389,0,1,2,0,0,0
6310,805,6,2,6.0,0,161,491,1,1,3,0,0,0
6311,805,6,2,6.0,0,161,754,2,1,3,1,0,0
6312,806,2,5,7.0,1,182,131,6,1,3,1,1,0
6313,806,2,5,7.0,1,182,258,6,1,3,0,0,1
6314,806,2,5,7.0,1,182,265,10,1,3,0,1,0
6315,806,2,5,7.0,1,182,370,5,3,3,0,0,0
6316,806,2,5,7.0,1,182,418,0,2,1,1,0,0
6317,806,2,5,7.0,1,182,454,2,2,1,1,0,0
6318,806,2,5,7.0,1,182,609,4,1,1,1,0,0
6319,806,2,5,7.0,1,182,673,6,3,3,0,0,0
6320,806,2,5,7.0,1,182,710,0,1,2,0,0,0
6321,806,2,5,7.0,1,182,836,4,3,3,1,0,0
6322,806,2,5,7.0,1,182,915,0,1,3,1,0,0
6323,807,3,4,11.0,0,109,0,5,3,3,1,0,1
6324,807,3,4,11.0,0,109,17,2,1,3,0,0,0
6325,807,3,4,11.0,0,109,56,4,3,3,1,1,0
6326,807,3,4,11.0,0,109,71,4,1,3,1,1,1
6327,807,3,4,11.0,0,109,162,7,1,3,1,1,0
6328,807,3,4,11.0,0,109,323,6,1,2,1,1,0
6329,807,3,4,11.0,0,109,415,2,2,1,1,0,0
6330,807,3,4,11.0,0,109,421,2,2,1,0,0,0
6331,807,3,4,11.0,0,109,526,4,1,3,0,0,0
6332,807,3,4,11.0,0,109,540,7,1,3,1,1,0
6333,807,3,4,11.0,0,109,582,3,3,3,0,1,0
6334,807,3,4,11.0,0,109,827,0,3,3,1,0,0
6335,808,1,18,6.0,1,524,367,11,3,3,0,0,0
6336,808,1,18,6.0,1,524,720,30,1,2,0,0,2
6337,808,1,18,6.0,1,524,831,8,0,0,1,0,0
6338,808,1,18,6.0,1,524,855,23,3,3,0,0,0
6339,809,8,0,7.0,0,199,395,0,1,3,0,0,0
6340,809,8,0,7.0,0,199,488,0,1,3,1,1,1
6341,809,8,0,7.0,0,199,811,0,2,1,1,0,0
6342,810,5,38,6.0,1,504,683,98,1,1,0,0,0
6343,810,5,38,6.0,1,504,799,43,3,3,1,0,0
6344,810,5,38,6.0,1,504,852,40,3,3,1,0,0
6345,811,4,34,9.0,1,766,139,30,3,3,1,0,1
6346,811,4,34,9.0,1,766,228,52,0,0,1,0,0
6347,811,4,34,9.0,1,766,374,65,0,0,1,0,0
6348,811,4,34,9.0,1,766,681,70,2,1,1,0,0
6349,811,4,34,9.0,1,766,769,30,1,3,1,0,0
6350,811,4,34,9.0,1,766,856,26,1,3,1,0,0
6351,811,4,34,9.0,1,766,987,33,1,3,1,0,0
6352,812,8,5,7.0,0,209,395,0,1,3,0,0,0
6353,812,8,5,7.0,0,209,488,5,1,3,1,1,1
6354,812,8,5,7.0,0,209,811,0,2,1,1,0,0
6355,813,6,40,6.0,1,422,106,112,1,1,1,0,0
6356,813,6,40,6.0,1,422,134,44,3,3,1,0,0
6357,813,6,40,6.0,1,422,209,108,0,0,1,0,0
6358,814,3,15,6.0,0,479,71,25,1,3,1,1,1
6359,814,3,15,6.0,0,479,162,29,1,3,1,1,0
6360,814,3,15,6.0,0,479,222,24,1,3,1,0,0
6361,814,3,15,6.0,0,479,359,12,1,2,0,0,0
6362,814,3,15,6.0,0,479,449,20,3,3,1,0,0
6363,814,3,15,6.0,0,479,579,6,1,3,0,0,0
6364,814,3,15,6.0,0,479,731,7,2,1,1,0,0
6365,814,3,15,6.0,0,479,827,0,3,3,1,0,0
6366,814,3,15,6.0,0,479,837,24,1,3,1,1,0
6367,814,3,15,6.0,0,479,853,15,1,1,1,0,0
6368,814,3,15,6.0,0,479,866,19,1,3,1,1,0
6369,815,0,1,2.0,0,313,30,0,1,2,1,0,0
6370,815,0,1,2.0,0,313,77,1,1,3,0,1,0
6371,815,0,1,2.0,0,313,88,0,2,1,0,0,0
6372,815,0,1,2.0,0,313,166,1,2,1,0,0,0
6373,815,0,1,2.0,0,313,169,2,1,3,0,0,0
6374,815,0,1,2.0,0,313,212,1,3,3,0,1,0
6375,815,0,1,2.0,0,313,253,1,1,3,0,1,2
6376,815,0,1,2.0,0,313,346,1,1,1,1,0,0
6377,815,0,1,2.0,0,313,430,1,3,3,0,0,0
6378,815,0,1,2.0,0,313,465,1,1,3,1,1,0
